Critic_Count,Critic_Score,Developer,EU_Sales,Genre,Global_Sales,JP_Sales,NA_Sales,Name,Other_Sales,Publisher,Rating,User_Count,User_Score,Year_of_Release,Nominal_Critic_Score,Nominal_User_Score,Nominal_NA_Sales,Nominal_JP_Sales,Nominal_EU_Sales,Nominal_Other_Sales,Nominal_Global_Sales
0,5.3999999999999995,Takara Tomy,0.0,Misc,20000.0,20000.0,0.0,Jinsei Game Wii,0.0,Takara Tomy,T,0,5.800000000000001,2007,Low,Low,0,0c,0,0,0
0,7.05,Eidos Interactive,20000.0,Adventure,20000.0,0.0,0.0,So Blonde,0.0,Eidos Interactive,T,0,8.04,2008,Medium,Medium,0,0c,0,0,0
0,7.3378125,Electronic Arts,10000.0,Simulation,20000.0,0.0,10000.0,The Sims: Complete Collection,0.0,Electronic Arts,E,0,7.132601010101009,2005,Medium,Medium,0,0c,0,0,0
14,6.3,Racjin,0.0,Sports,20000.0,0.0,20000.0,SBK: Snowboard Kids,0.0,Rising Star Games,E,4,6.5,2005,Medium,Medium,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Adventure,20000.0,20000.0,0.0,Gekka Ryouran Romance,0.0,Idea Factory,T,0,7.675000000000001,2011,Medium,Medium,0,0c,0,0,0
0,6.99047619047619,Sega,0.0,Puzzle,20000.0,0.0,20000.0,Guess the Logos,0.0,Sega,T,0,7.130681818181817,2004,Medium,Medium,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Adventure,20000.0,20000.0,0.0,Ore no Yome: Anata Dake no Hanayome,0.0,Idea Factory,T,0,7.675000000000001,2010,Medium,Medium,0,0c,0,0,0
20,9.3,Relic,20000.0,Strategy,20000.0,0.0,0.0,Homeworld,0.0,Vivendi Games,E,326,9.0,1998,High,High,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Adventure,20000.0,20000.0,0.0,Moujuutsukai to Oujisama: Snow Bride,0.0,Idea Factory,T,0,7.675000000000001,2011,Medium,Medium,0,0c,0,0,0
0,7.5120000000000005,Arc System Works,0.0,Action,20000.0,20000.0,0.0,Detective Jinguuji Saburo: Ronde Revenge,0.0,Arc System Works,T,0,7.361666666666667,2012,Medium,Medium,0,0c,0,0,0
0,8.652083333333334,Epic Games,0.0,Action,20000.0,0.0,20000.0,Paragon,0.0,Epic Games,M,96,6.1,2016,High,Medium,0,0c,0,0,0
39,6.9,Wargaming.net,10000.0,Strategy,20000.0,0.0,0.0,Order of War,0.0,Square Enix,T,73,7.3,2009,Medium,Medium,0,0c,0,0,0
0,8.166666666666666,Vivendi Games,10000.0,Racing,20000.0,0.0,10000.0,Butt-Ugly Martians: Zoom or Doom!,0.0,Vivendi Games,E10+,0,7.633333333333334,2002,Medium,Medium,0,0c,0,0,0
0,5.5,Konami Digital Entertainment,0.0,Role-Playing,20000.0,20000.0,0.0,Mar Heaven: Karudea no Akuma,0.0,Konami Digital Entertainment,RP,0,6.1,2006,Low,Medium,0,0c,0,0,0
11,5.9,JoWooD Entertainment AG,20000.0,Strategy,20000.0,0.0,0.0,Maximum Capacity: Hotel Giant,0.0,JoWood Productions,T,9,7.7,2002,Low,Medium,0,0c,0,0,0
0,7.3,Ascaron Entertainment GmbH,20000.0,Role-Playing,20000.0,0.0,0.0,Sacred Gold,0.0,Encore,T,25,8.2,2005,Medium,Medium,0,0c,0,0,0
0,7.4,Tecmo Koei,0.0,Misc,20000.0,20000.0,0.0,Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,0.0,Tecmo Koei,RP,0,7.449999999999999,2007,Medium,Medium,0,0c,0,0,0
0,7.390344202898553,Capcom,0.0,Role-Playing,20000.0,20000.0,0.0,Dungeons & Dragons: Shadow over Mystara,0.0,Capcom,T,0,7.886845878136195,2013,Medium,Medium,0,0c,0,0,0
0,7.3378125,Electronic Arts,20000.0,Strategy,20000.0,0.0,0.0,Command & Conquer 3: Deluxe Edition,0.0,Electronic Arts,E,0,7.132601010101009,2008,Medium,Medium,0,0c,0,0,0
9,5.7,Master Creating,20000.0,Role-Playing,20000.0,0.0,0.0,Legend: Hand of God,0.0,DTP Entertainment,M,19,5.8,2007,Low,Low,0,0c,0,0,0
0,8.2,Sony Computer Entertainment,10000.0,Adventure,20000.0,0.0,10000.0,Aquanaut s Holiday,0.0,Sony Computer Entertainment,RP,0,7.25,1995,Medium,Medium,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Adventure,20000.0,20000.0,0.0,Hakuoki: Shinkai - Hana no Shou,0.0,Idea Factory,T,0,7.675000000000001,2016,Medium,Medium,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Adventure,20000.0,20000.0,0.0,Nisenochigiri,0.0,Idea Factory,T,0,7.675000000000001,2010,Medium,Medium,0,0c,0,0,0
0,6.1499999999999995,D3Publisher,0.0,Adventure,20000.0,20000.0,0.0,Last Escort,0.0,D3Publisher,T,0,7.833333333333333,2006,Medium,Medium,0,0c,0,0,0
0,5.65,Takara,0.0,Action,20000.0,20000.0,0.0,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,0.0,Takara,E,0,8.033333333333333,2002,Low,Medium,0,0c,0,0,0
20,6.5,Nippon Ichi Software,0.0,Role-Playing,20000.0,20000.0,0.0,The Awakened Fate Ultimatum,0.0,Nippon Ichi Software,T,23,7.3,2014,Medium,Medium,0,0c,0,0,0
4,6.3,Arc System Works,0.0,Adventure,30000.0,0.0,30000.0,Xblaze: Lost Memories,0.0,Arc System Works,M,13,6.6,2015,Medium,Medium,0,0c,0,0,0
0,8.9,Various,20000.0,Role-Playing,20000.0,0.0,0.0,Fallout Trilogy,0.0,Ubisoft,M,31,8.9,2004,High,High,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Adventure,20000.0,20000.0,0.0,Hakuouki: Yuugi Roku DS,0.0,Idea Factory,T,0,7.675000000000001,2011,Medium,Medium,0,0c,0,0,0
0,5.5,Konami Digital Entertainment,10000.0,Role-Playing,20000.0,0.0,10000.0,Shonen Jump s Shaman King: Master of Spirits 2,0.0,Konami Digital Entertainment,RP,0,6.1,2005,Low,Medium,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Adventure,20000.0,20000.0,0.0,Toki no Kizuna: Hanayui Tsuzuri,0.0,Idea Factory,T,0,7.675000000000001,2013,Medium,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Adventure,20000.0,20000.0,0.0,Rinne no Lagrange: Kamogawa Days,0.0,Namco Bandai Games,E,0,7.155952380952383,2012,Medium,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Action,20000.0,20000.0,0.0,The Idolmaster: Gravure For You! Vol.8,0.0,Namco Bandai Games,E,0,7.155952380952383,2012,Medium,Medium,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Action,20000.0,20000.0,0.0,Hakuoki: Shinkai - Furi no Shou,0.0,Idea Factory,T,0,7.675000000000001,2015,Medium,Medium,0,0c,0,0,0
0,6.1499999999999995,D3Publisher,0.0,Action,20000.0,20000.0,0.0,Onechanbara Special,0.0,D3Publisher,T,0,7.833333333333333,2011,Medium,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Fighting,20000.0,20000.0,0.0,Daikaijuu Battle: Ultra Coliseum,0.0,Namco Bandai Games,E,0,7.155952380952383,2008,Medium,Medium,0,0c,0,0,0
9,3.3,Touchdown Entertainment,0.0,Shooter,20000.0,0.0,20000.0,Chicago Enforcer,0.0,Kemco,M,4,2.8,2005,Worst,Worst,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Misc,20000.0,20000.0,0.0,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,0.0,Namco Bandai Games,E,0,7.155952380952383,2015,Medium,Medium,0,0c,0,0,0
24,8.5,Turbine Inc.,20000.0,Role-Playing,20000.0,0.0,0.0,The Lord of the Rings Online: Mines of Moria,0.0,Codemasters Online,T,99,8.2,2008,Medium,Medium,0,0c,0,0,0
0,7.5120000000000005,Arc System Works,0.0,Adventure,20000.0,20000.0,0.0,Jinguuji Saburou DS: Akai Chou,0.0,Arc System Works,T,0,7.361666666666667,2010,Medium,Medium,0,0c,0,0,0
43,5.15,Stainless Games,10000.0,Action,30000.0,0.0,20000.0,Carmageddon: Max Damage,0.0,Stainless Games,M,51,6.3,2016,Low,Medium,0,0c,0,0,0
0,5.5,Konami Digital Entertainment,0.0,Simulation,20000.0,20000.0,0.0,Dance Dance Revolution Extra Mix,0.0,Konami Digital Entertainment,RP,0,6.1,2001,Low,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Adventure,20000.0,20000.0,0.0,Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,0.0,Namco Bandai Games,E,0,7.155952380952383,2008,Medium,Medium,0,0c,0,0,0
0,7.4,Tecmo Koei,0.0,Strategy,20000.0,20000.0,0.0,Nobunaga s Ambition: Tenshouki with Power-Up Kit HD Version,0.0,Tecmo Koei,RP,0,7.449999999999999,2015,Medium,Medium,0,0c,0,0,0
0,5.9,MTO,0.0,Simulation,20000.0,20000.0,0.0,Kawaii Koinu DS 3,0.0,MTO,E,0,5.0,2010,Low,Low,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Strategy,20000.0,20000.0,0.0,Chuugen no Hasha: Sangoku Shouseiden,0.0,Namco Bandai Games,E,0,7.155952380952383,2006,Medium,Medium,0,0c,0,0,0
0,6.2521929824561395,Ubisoft,10000.0,Adventure,20000.0,0.0,10000.0,Largo Winch .// Commando Sar,0.0,Ubisoft,E10+,0,6.713553921568629,2002,Medium,Medium,0,0c,0,0,0
0,7.559999999999999,Square Enix,0.0,Role-Playing,20000.0,20000.0,0.0,Cross Treasures,0.0,Square Enix,T,0,7.5844444444444425,2009,Medium,Medium,0,0c,0,0,0
62,8.1,People Can Fly,20000.0,Shooter,20000.0,0.0,0.0,Painkiller,0.0,DreamCatcher Interactive,M,284,8.1,2004,Medium,Medium,0,0c,0,0,0
8,5.7,Playstos Entertainment,10000.0,Platform,20000.0,0.0,10000.0,Ruff Trigger: The Vanocore Conspiracy,0.0,Natsume,E10+,7,7.0,2006,Low,Medium,0,0c,0,0,0
0,6.4,Enigma Software Productions,20000.0,Strategy,20000.0,0.0,0.0,War Leaders: Clash of Nations,0.0,CDV Software Entertainment,T,8,6.4,2009,Medium,Medium,0,0c,0,0,0
0,6.99047619047619,Sega,0.0,Action,20000.0,20000.0,0.0,Samurai & Dragons,0.0,Sega,T,0,7.130681818181817,2012,Medium,Medium,0,0c,0,0,0
0,8.2,Sony Computer Entertainment,0.0,Misc,20000.0,20000.0,0.0,TalkMan,0.0,Sony Computer Entertainment,RP,0,7.25,2006,Medium,Medium,0,0c,0,0,0
7,4.3,Nvizzio Creations,20000.0,Simulation,20000.0,0.0,0.0,RollerCoaster Tycoon World,0.0,Atari,E,31,2.4,2016,Low,Worst,0,0c,0,0,0
23,6.7,"Unigine Corp, Russia",20000.0,Strategy,20000.0,0.0,0.0,Oil Rush,0.0,Iceberg Interactive,RP,55,6.5,2012,Medium,Medium,0,0c,0,0,0
22,7.95,Nordic Games Publishing,0.0,Action,30000.0,0.0,30000.0,Darksiders: Warmastered Edition,0.0,Nordic Games,M,29,8.2,2016,Medium,Medium,0,0c,0,0,0
0,6.99047619047619,Sega,0.0,Misc,20000.0,20000.0,0.0,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,0.0,Sega,T,0,7.130681818181817,2006,Medium,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Action,20000.0,20000.0,0.0,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,0.0,Namco Bandai Games,E,0,7.155952380952383,2011,Medium,Medium,0,0c,0,0,0
0,7.4,Tecmo Koei,0.0,Sports,40000.0,40000.0,0.0,Winning Post 7: Maximum 2007,0.0,Tecmo Koei,RP,0,7.449999999999999,2007,Medium,Medium,0,0c,0,0,0
0,6.1499999999999995,D3Publisher,0.0,Adventure,20000.0,20000.0,0.0,Vitamin R,0.0,D3Publisher,T,0,7.833333333333333,2013,Medium,Medium,0,0c,0,0,0
0,7.4,Tecmo Koei,0.0,Action,20000.0,20000.0,0.0,Angelique Retour,0.0,Tecmo Koei,RP,0,7.449999999999999,2015,Medium,Medium,0,0c,0,0,0
40,7.0,Flagship Studios,20000.0,Role-Playing,20000.0,0.0,0.0,Hellgate: London,0.0,Electronic Arts,M,374,6.3,2007,Medium,Medium,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Adventure,20000.0,20000.0,0.0,Gakuen K: Wonderful School Days,0.0,Idea Factory,T,0,7.675000000000001,2014,Medium,Medium,0,0c,0,0,0
0,6.842857142857143,Atari,10000.0,Action,20000.0,0.0,10000.0,Dragon Ball Z: Buu s Fury / Dragon Ball GT: Transformation,0.0,Atari,E,0,7.435714285714286,2006,Medium,Medium,0,0c,0,0,0
0,5.5,Konami Digital Entertainment,0.0,Simulation,20000.0,20000.0,0.0,Guitar Freaks V2 & DrumMania V2,0.0,Konami Digital Entertainment,RP,0,6.1,2006,Low,Medium,0,0c,0,0,0
0,6.3,DTP Entertainment,30000.0,Misc,40000.0,0.0,0.0,Dance! It s Your Stage,0.0,DTP Entertainment,T,0,5.8,2011,Medium,Low,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Adventure,20000.0,20000.0,0.0,CV Casting Voice,0.0,Namco Bandai Games,E,0,7.155952380952383,2014,Medium,Medium,0,0c,0,0,0
0,6.9625,5pb,0.0,Adventure,20000.0,20000.0,0.0,Pastel Chime Continue,0.0,5pb,M,0,8.05,2010,Medium,Medium,0,0c,0,0,0
0,8.3,Kadokawa Shoten,0.0,Adventure,20000.0,20000.0,0.0,Ro-Kyu-Bu! Lost Secret,0.0,Kadokawa Shoten,RP,0,8.95,2013,Medium,High,0,0c,0,0,0
10,2.6,Bandai Namco Games,10000.0,Action,20000.0,0.0,10000.0,Tenkai Knights: Brave Battle,0.0,Namco Bandai Games,E10+,22,2.4,2014,Worst,Worst,0,0c,0,0,0
0,8.203125000000002,Atlus,0.0,Strategy,20000.0,20000.0,0.0,Devil Survivor: Over Clock,0.0,Atlus,T,0,8.45625,2015,Medium,Medium,0,0c,0,0,0
0,6.99047619047619,Sega,0.0,Role-Playing,20000.0,20000.0,0.0,Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,0.0,Sega,T,0,7.130681818181817,2008,Medium,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Action,20000.0,20000.0,0.0,Kokoro Connect: Yochi Random,0.0,Namco Bandai Games,E,0,7.155952380952383,2012,Medium,Medium,0,0c,0,0,0
0,7.4,Tecmo Koei,0.0,Simulation,20000.0,20000.0,0.0,Warship Gunner 2 Portable,0.0,Tecmo Koei,RP,0,7.449999999999999,2009,Medium,Medium,0,0c,0,0,0
0,7.5120000000000005,Arc System Works,0.0,Action,20000.0,20000.0,0.0,Downtown Nekketsu Jidaigek,0.0,Arc System Works,T,0,7.361666666666667,2015,Medium,Medium,0,0c,0,0,0
0,5.652564102564103,Activision,0.0,Puzzle,20000.0,0.0,20000.0,Spanish for Everyone!,0.0,Activision,T,0,6.2716666666666665,2007,Low,Medium,0,0c,0,0,0
22,6.9,ApolloSoft,0.0,Role-Playing,20000.0,20000.0,0.0,Battle Princess of Arcadias,0.0,Nippon Ichi Software,T,25,7.9,2013,Medium,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Action,20000.0,20000.0,0.0,Uchuu Keiji Tamashii: The Space Sheriff Spirits,0.0,Namco Bandai Games,E,0,7.155952380952383,2006,Medium,Medium,0,0c,0,0,0
0,7.05,Eidos Interactive,0.0,Role-Playing,20000.0,0.0,20000.0,Drakensang: The Dark Eye,0.0,Eidos Interactive,T,0,8.04,2009,Medium,Medium,0,0c,0,0,0
0,6.1499999999999995,D3Publisher,0.0,Adventure,20000.0,20000.0,0.0,StormLover Karen!!,0.0,D3Publisher,T,0,7.833333333333333,2011,Medium,Medium,0,0c,0,0,0
0,8.2,Sony Computer Entertainment,0.0,Role-Playing,20000.0,20000.0,0.0,Coded Soul: Uke Keigareshi Idea,0.0,Sony Computer Entertainment,RP,0,7.25,2008,Medium,Medium,0,0c,0,0,0
0,6.1499999999999995,D3Publisher,0.0,Action,20000.0,20000.0,0.0,Otoko Yukaku,0.0,D3Publisher,T,0,7.833333333333333,2015,Medium,Medium,0,0c,0,0,0
0,7.0,Paradox Interactive,20000.0,Role-Playing,20000.0,0.0,0.0,Mount & Blade Collection,0.0,Paradox Interactive,T,0,7.9,2012,Medium,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Action,20000.0,20000.0,0.0,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,0.0,Namco Bandai Games,E,0,7.155952380952383,2015,Medium,Medium,0,0c,0,0,0
0,6.99047619047619,Sega,0.0,Sports,20000.0,20000.0,0.0,Virtua Pro Football,0.0,Sega,T,0,7.130681818181817,2006,Medium,Medium,0,0c,0,0,0
0,6.1875,Compile Heart,0.0,Action,20000.0,20000.0,0.0,Date-A-Live Twin Edition: Rio Reincarnation,0.0,Compile Heart,T,0,7.04375,2015,Medium,Medium,0,0c,0,0,0
0,9.1,Psygnosis,10000.0,Sports,20000.0,0.0,10000.0,Adidas Power Soccer 98,0.0,Psygnosis,E,0,8.333333333333334,1998,High,Medium,0,0c,0,0,0
0,6.1499999999999995,D3Publisher,0.0,Action,40000.0,40000.0,0.0,Natsuiro High School: Seishun Hakusho,0.0,D3Publisher,T,0,7.833333333333333,2015,Medium,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Fighting,20000.0,20000.0,0.0,Heroes VS,0.0,Namco Bandai Games,E,0,7.155952380952383,2013,Medium,Medium,0,0c,0,0,0
0,5.449999999999999,System 3,0.0,Puzzle,20000.0,0.0,10000.0,Super Fruit Fall,0.0,System 3 Arcade Software,E,0,6.05,2006,Low,Medium,0,0c,0,0,0
21,6.7,Ubisoft,0.0,Action,20000.0,0.0,20000.0,Tom Clancy s Splinter Cell Classic Trilogy HD,0.0,Ubisoft,M,29,6.8,2011,Medium,Medium,0,0c,0,0,0
0,6.3,Success,0.0,Adventure,20000.0,20000.0,0.0,Aoishiro,0.0,Success,E10+,0,7.366666666666667,2008,Medium,Medium,0,0c,0,0,0
0,7.0,Paradox Interactive,10000.0,Role-Playing,20000.0,0.0,10000.0,Mount & Blade: Warband,0.0,Paradox Interactive,T,0,7.9,2010,Medium,Medium,0,0c,0,0,0
0,6.318181818181817,Hudson Soft,0.0,Role-Playing,20000.0,20000.0,0.0,PC Engine Best Collection: Tengai Makyou Collection,0.0,Hudson Soft,E,0,6.7272727272727275,2008,Medium,Medium,0,0c,0,0,0
0,6.8,"Vicious Cycle, Little Orbit",20000.0,Action,20000.0,0.0,0.0,Kung Fu Panda: Showdown of Legendary Legends,0.0,Little Orbit,E10+,4,6.8,2015,Medium,Medium,0,0c,0,0,0
56,8.4,Crytek,20000.0,Shooter,20000.0,0.0,0.0,Crysis: Warhead,0.0,Electronic Arts,M,516,7.9,2008,Medium,Medium,0,0c,0,0,0
17,8.7,Sports Interactive,20000.0,Sports,20000.0,0.0,0.0,Worldwide Soccer Manager 2007,0.0,Sega,E,0,6.808333333333334,2006,High,Medium,0,0c,0,0,0
0,7.557829670329669,Maxis,10000.0,Simulation,20000.0,0.0,0.0,The Sims 2: Family Fun Stuff,0.0,Electronic Arts,T,10,4.1,2006,Medium,Low,0,0c,0,0,0
10,6.2,Infogrames Sheffield,10000.0,Strategy,20000.0,0.0,10000.0,Hogs of War,0.0,Infogrames,T,31,8.8,2000,Medium,High,0,0c,0,0,0
27,7.1,1C:Ino-Co,0.0,Strategy,20000.0,0.0,20000.0,Elven Legacy,0.0,Paradox Interactive,T,38,7.1,2009,Medium,Medium,0,0c,0,0,0
0,7.05,Cave,0.0,Shooter,20000.0,20000.0,0.0,Muchi Muchi Pork & Pink Sweets,0.0,Cave,E,0,7.675,2011,Medium,Medium,0,0c,0,0,0
14,5.0,"Headup Games, Crenetic Studios",20000.0,Strategy,20000.0,0.0,0.0,Trapped Dead,0.0,Iceberg Interactive,RP,57,4.7,2011,Low,Low,0,0c,0,0,0
5,7.8,Tose Software,10000.0,Shooter,20000.0,0.0,10000.0,Point Blank 3,0.0,Namco Bandai Games,T,5,8.4,2000,Medium,Medium,0,0c,0,0,0
0,7.05,Cave,0.0,Action,20000.0,20000.0,0.0,Mushihimesama,0.0,Cave,E,0,7.675,2012,Medium,Medium,0,0c,0,0,0
0,6.6499999999999995,AQ Interactive,0.0,Misc,20000.0,20000.0,0.0,Higurashi no Naku Koro ni: Jan,0.0,AQ Interactive,E,0,7.05,2009,Medium,Medium,0,0c,0,0,0
0,5.846153846153846,Spike,0.0,Role-Playing,20000.0,20000.0,0.0,Elvandia Story,0.0,Spike,T,0,6.938461538461539,2007,Low,Medium,0,0c,0,0,0
0,7.4,Tecmo Koei,0.0,Simulation,30000.0,30000.0,0.0,Winning Post 8 2016,0.0,Tecmo Koei,RP,0,7.449999999999999,2016,Medium,Medium,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Action,20000.0,20000.0,0.0,Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,0.0,Idea Factory,T,0,7.675000000000001,2012,Medium,Medium,0,0c,0,0,0
22,7.4,Pterodon,20000.0,Shooter,20000.0,0.0,0.0,Vietcong,0.0,Gathering of Developers,T,76,8.7,2003,Medium,High,0,0c,0,0,0
21,7.0,Arkedo Studio,10000.0,Puzzle,20000.0,0.0,0.0,Nervous Brickdown,0.0,Eidos Interactive,E,11,7.5,2007,Medium,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Role-Playing,20000.0,20000.0,0.0,Battle Spirits: Kiseki no Hasha,0.0,Namco Bandai Games,E,0,7.155952380952383,2009,Medium,Medium,0,0c,0,0,0
21,2.3,Neko Entertainment,0.0,Action,20000.0,0.0,10000.0,Charlie s Angels,0.0,Ubisoft,T,23,3.3,2003,Worst,Worst,0,0c,0,0,0
5,5.4,THQ,10000.0,Misc,20000.0,0.0,10000.0,uDraw Studio: Instant Artist,0.0,THQ,E,6,5.7,2011,Low,Low,0,0c,0,0,0
0,8.3,Kadokawa Shoten,0.0,Adventure,20000.0,20000.0,0.0,Seitokai no Ichizon: DS-suru Seitokai,0.0,Kadokawa Shoten,RP,0,8.95,2010,Medium,High,0,0c,0,0,0
0,5.5,Konami Digital Entertainment,0.0,Action,20000.0,0.0,10000.0,Teenage Mutant Ninja Turtles Double Pack,0.0,Konami Digital Entertainment,RP,0,6.1,2006,Low,Medium,0,0c,0,0,0
0,6.9625,5pb,0.0,Adventure,20000.0,20000.0,0.0,Prism Ark: Awake,0.0,5pb,M,0,8.05,2008,Medium,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Misc,20000.0,20000.0,0.0,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,0.0,Namco Bandai Games,E,0,7.155952380952383,2016,Medium,Medium,0,0c,0,0,0
0,5.75,Destineer,0.0,Sports,20000.0,0.0,20000.0,Winter Blast: 9 Snow & Ice Games,0.0,Destineer,T,0,6.199999999999999,2010,Low,Medium,0,0c,0,0,0
0,7.373913043478262,Nippon Ichi Software,0.0,Action,20000.0,20000.0,0.0,Coven and Labyrinth of Refrain,0.0,Nippon Ichi Software,T,0,7.413043478260871,2016,Medium,Medium,0,0c,0,0,0
0,6.366666666666666,Marvelous Entertainment,0.0,Action,20000.0,20000.0,0.0,Uppers,0.0,Marvelous Entertainment,E,0,7.075,2016,Medium,Medium,0,0c,0,0,0
0,6.0,Hasbro Interactive,0.0,Misc,20000.0,0.0,10000.0,Shrek / Shark Tale Game Boy Advance Video,0.0,Hasbro Interactive,E,0,7.491666666666667,2006,Low,Medium,0,0c,0,0,0
0,6.9625,5pb,0.0,Action,20000.0,20000.0,0.0,Lovely x Cation 1 & 2,0.0,5pb,M,0,8.05,2015,Medium,Medium,0,0c,0,0,0
18,4.6,Strangelite,20000.0,Shooter,20000.0,0.0,0.0,Starship Troopers,0.0,Empire Interactive,M,29,6.1,2005,Low,Medium,0,0c,0,0,0
0,7.5120000000000005,Arc System Works,0.0,Action,20000.0,20000.0,0.0,Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,0.0,Arc System Works,T,0,7.361666666666667,2015,Medium,Medium,0,0c,0,0,0
0,6.318181818181817,Hudson Soft,0.0,Shooter,20000.0,20000.0,0.0,Ginga Fukei Densetsu: Sapphire,0.0,Hudson Soft,E,0,6.7272727272727275,1995,Medium,Medium,0,0c,0,0,0
0,5.5,Konami Digital Entertainment,0.0,Simulation,20000.0,20000.0,0.0,Guitar Freaks V3 & DrumMania V3,0.0,Konami Digital Entertainment,RP,0,6.1,2007,Low,Medium,0,0c,0,0,0
0,7.025,Acclaim Entertainment,10000.0,Action,20000.0,0.0,10000.0,The Crow: City of Angels,0.0,Acclaim Entertainment,RP,0,7.05,1997,Medium,Medium,0,0c,0,0,0
0,8.203125000000002,Atlus,0.0,Misc,20000.0,20000.0,0.0,Jinsei Game DS,0.0,Atlus,T,0,8.45625,2006,Medium,Medium,0,0c,0,0,0
0,5.5,Konami Digital Entertainment,0.0,Simulation,20000.0,20000.0,0.0,Guitar Freaks & DrumMania: Masterpiece Gold,0.0,Konami Digital Entertainment,RP,0,6.1,2007,Low,Medium,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Adventure,20000.0,20000.0,0.0,Nil Admirari no Tenbin: Teito Genwaku Toukidan,0.0,Idea Factory,T,0,7.675000000000001,2016,Medium,Medium,0,0c,0,0,0
24,7.7,Revolution Software,0.0,Adventure,20000.0,0.0,10000.0,Broken Sword: The Sleeping Dragon,0.0,THQ,T,12,8.3,2003,Medium,Medium,0,0c,0,0,0
30,6.7,Deep Red,20000.0,Strategy,20000.0,0.0,0.0,Tycoon City: New York,0.0,Atari,T,4,8.3,2006,Medium,Medium,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Adventure,20000.0,20000.0,0.0,Miyako,0.0,Idea Factory,T,0,7.675000000000001,2010,Medium,Medium,0,0c,0,0,0
0,6.5,Idea Factory,0.0,Adventure,20000.0,20000.0,0.0,Motto NUGA-CEL!,0.0,Idea Factory,T,0,7.675000000000001,2010,Medium,Medium,0,0c,0,0,0
0,5.5,Konami Digital Entertainment,0.0,Strategy,20000.0,20000.0,0.0,Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),0.0,Konami Digital Entertainment,RP,0,6.1,2007,Low,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Action,20000.0,20000.0,0.0,Gon: BakuBakuBakuBaku Adventure,0.0,Namco Bandai Games,E,0,7.155952380952383,2012,Medium,Medium,0,0c,0,0,0
0,6.627380952380952,Namco Bandai Games,0.0,Misc,20000.0,20000.0,0.0,Style Book: Junior City,0.0,Namco Bandai Games,E,0,7.155952380952383,2006,Medium,Medium,0,0c,0,0,0
0,8.3,Kadokawa Shoten,0.0,Role-Playing,20000.0,20000.0,0.0,Earth Seeker,0.0,Kadokawa Shoten,RP,0,8.95,2011,Medium,High,0,0c,0,0,0
0,6.1656249999999995,THQ,20000.0,Strategy,20000.0,0.0,0.0,"Warhammer 40,000: Dawn of War: Soulstorm",0.0,THQ,T,0,6.446296296296296,2008,Medium,Medium,0,0c,0,0,0
